,MED2
5397,b'-9'
5398,b'-9'
5399,b'28800'
5400,b'03410'
5401,b'-9'
5402,b'-9'
5403,b'02982'
5404,b'-9'
5405,b'14000'
5406,b'02982'
5407,b'-9'
5408,b'16475'
5409,b'-9'
5410,b'-9'
5411,b'-9'
5412,b'42800'
5413,b'-9'
5414,b'-9'
5415,b'02982'
5416,b'-9'
5417,b'92020'
5418,b'14000'
5419,b'02982'
5420,b'60115'
5421,b'92105'
5422,b'-9'
5423,b'-9'
5424,b'-9'
5425,b'-9'
5426,b'99133'
5427,b'11540'
5428,b'-9'
5429,b'99123'
5430,b'32905'
5431,b'-9'
5432,b'01838'
5433,b'00251'
5434,b'96028'
5435,b'-9'
5436,b'-9'
5437,b'-9'
5438,b'-9'
5439,b'-9'
5440,b'09600'
5441,b'-9'
5442,b'94188'
5443,b'02900'
5444,b'32920'
5445,b'22315'
5446,b'15395'
5447,b'09600'
5448,b'-9'
5449,b'-9'
5450,b'24890'
5451,b'17485'
5452,b'32905'
5453,b'08202'
5454,b'02805'
5455,b'98036'
5456,b'02805'
5457,b'02900'
5458,b'91062'
5459,b'92105'
5460,b'21280'
5461,b'98036'
5462,b'28495'
5463,b'92141'
5464,b'32905'
5465,b'97045'
5466,b'92105'
5467,b'-9'
5468,b'-9'
5469,b'28495'
5470,b'-9'
5471,b'14955'
5472,b'92105'
5473,b'94188'
5474,b'32905'
5475,b'22315'
5476,b'17885'
5477,b'35023'
5478,b'24890'
5479,b'-9'
5480,b'-9'
5481,b'-9'
5482,b'00597'
5483,b'09882'
5484,b'15395'
5485,b'-9'
5486,b'-9'
5487,b'-9'
5488,b'28495'
5489,b'95050'
5490,b'-9'
5491,b'33588'
5492,b'09600'
5493,b'93400'
5494,b'24975'
5495,b'93400'
5496,b'-9'
5497,b'-9'
5498,b'09600'
5499,b'-9'
5500,b'-9'
5501,b'98036'
5502,b'21160'
5503,b'24975'
5504,b'26255'
5505,b'35023'
5506,b'93151'
5507,b'26805'
5508,b'06920'
5509,b'-9'
5510,b'92105'
5511,b'04178'
5512,b'14955'
5513,b'-9'
5514,b'92141'
5515,b'-9'
5516,b'-9'
5517,b'15395'
5518,b'26255'
5519,b'12635'
5520,b'18215'
5521,b'00260'
5522,b'-9'
5523,b'-9'
5524,b'-9'
5525,b'99133'
5526,b'22315'
5527,b'89020'
5528,b'19650'
5529,b'26255'
5530,b'93179'
5531,b'-9'
5532,b'-9'
5533,b'16475'
5534,b'00597'
5535,b'-9'
5536,b'09600'
5537,b'93394'
5538,b'92161'
5539,b'92161'
5540,b'03430'
5541,b'-9'
5542,b'-9'
5543,b'24890'
5544,b'94158'
5545,b'21145'
5546,b'32905'
5547,b'-9'
5548,b'32905'
5549,b'-9'
5550,b'99014'
5551,b'-9'
5552,b'-9'
5553,b'33555'
5554,b'35023'
5555,b'23755'
5556,b'23755'
5557,b'08585'
5558,b'08468'
5559,b'01044'
5560,b'-9'
5561,b'09600'
5562,b'30880'
5563,b'32905'
5564,b'06839'
5565,b'28800'
5566,b'07795'
5567,b'18555'
5568,b'32905'
5569,b'00002'
5570,b'23755'
5571,b'23215'
5572,b'14240'
5573,b'-9'
5574,b'32920'
5575,b'92105'
5576,b'32905'
5577,b'03410'
5578,b'32930'
5579,b'-9'
5580,b'-9'
5581,b'18640'
5582,b'-9'
5583,b'-9'
5584,b'23755'
5585,b'-9'
5586,b'92105'
5587,b'-9'
5588,b'92105'
5589,b'23755'
5590,b'-9'
5591,b'08670'
5592,b'07913'
5593,b'-9'
5594,b'-9'
5595,b'23755'
5596,b'-9'
5597,b'-9'
5598,b'-9'
5599,b'09600'
5600,b'-9'
5601,b'92161'
5602,b'13320'
5603,b'-9'
5604,b'22315'
5605,b'98036'
5606,b'-9'
5607,b'92105'
5608,b'-9'
5609,b'-9'
5610,b'34270'
5611,b'-9'
5612,b'95050'
5613,b'-9'
5614,b'23755'
5615,b'92161'
5616,b'09377'
5617,b'-9'
5618,b'00002'
5619,b'92105'
5620,b'-9'
5621,b'01044'
5622,b'93179'
5623,b'-9'
5624,b'98036'
5625,b'99133'
5626,b'98036'
5627,b'92105'
5628,b'01044'
5629,b'-9'
5630,b'23755'
5631,b'92105'
5632,b'-9'
5633,b'09377'
5634,b'24890'
5635,b'92180'
5636,b'03188'
5637,b'01044'
5638,b'-9'
5639,b'08468'
5640,b'41800'
5641,b'20285'
5642,b'-9'
5643,b'23755'
5644,b'-9'
5645,b'28800'
5646,b'23755'
5647,b'17485'
5648,b'06905'
5649,b'-9'
5650,b'-9'
5651,b'17885'
5652,b'08585'
5653,b'-9'
5654,b'02805'
5655,b'99133'
5656,b'06129'
5657,b'32905'
5658,b'01975'
5659,b'14240'
5660,b'92105'
5661,b'60765'
5662,b'-9'
5663,b'28495'
5664,b'-9'
5665,b'-9'
5666,b'28495'
5667,b'60775'
5668,b'32905'
5669,b'-9'
5670,b'-9'
5671,b'06990'
5672,b'-9'
5673,b'31015'
5674,b'19650'
5675,b'06129'
5676,b'-9'
5677,b'01640'
5678,b'-9'
5679,b'32905'
5680,b'92105'
5681,b'-9'
5682,b'12585'
5683,b'02900'
5684,b'-9'
5685,b'33555'
5686,b'19650'
5687,b'19650'
5688,b'-9'
5689,b'21160'
5690,b'-9'
5691,b'-9'
5692,b'-9'
5693,b'-9'
5694,b'97045'
5695,b'-9'
5696,b'00042'
5697,b'-9'
5698,b'-9'
5699,b'21130'
5700,b'-9'
5701,b'92105'
5702,b'28495'
5703,b'98036'
5704,b'-9'
5705,b'-9'
5706,b'-9'
5707,b'92105'
5708,b'-9'
5709,b'92105'
5710,b'00042'
5711,b'-9'
5712,b'92105'
5713,b'92161'
5714,b'-9'
5715,b'33588'
5716,b'14240'
5717,b'92105'
5718,b'02250'
5719,b'-9'
5720,b'-9'
5721,b'14985'
5722,b'-9'
5723,b'-9'
5724,b'-9'
5725,b'-9'
5726,b'92105'
5727,b'93348'
5728,b'33555'
5729,b'92105'
5730,b'02405'
5731,b'01017'
5732,b'93220'
5733,b'16475'
5734,b'-9'
5735,b'-9'
5736,b'92105'
5737,b'17485'
5738,b'-9'
5739,b'-9'
5740,b'93183'
5741,b'60115'
5742,b'18125'
5743,b'23755'
5744,b'32905'
5745,b'01640'
5746,b'-9'
5747,b'-9'
5748,b'19675'
5749,b'-9'
5750,b'92105'
5751,b'-9'
5752,b'-9'
5753,b'93231'
5754,b'28495'
5755,b'-9'
5756,b'92105'
5757,b'19675'
5758,b'26830'
5759,b'-9'
5760,b'-9'
5761,b'08222'
5762,b'-9'
5763,b'-9'
5764,b'-9'
5765,b'-9'
5766,b'-9'
5767,b'-9'
5768,b'98036'
5769,b'-9'
5770,b'-9'
5771,b'-9'
5772,b'06905'
5773,b'28495'
5774,b'-9'
5775,b'61295'
5776,b'-9'
5777,b'15395'
5778,b'-9'
5779,b'-9'
5780,b'-9'
5781,b'-9'
5782,b'-9'
5783,b'00117'
5784,b'93179'
5785,b'-9'
5786,b'-9'
5787,b'-9'
5788,b'12149'
5789,b'-9'
5790,b'92161'
5791,b'12585'
5792,b'03197'
5793,b'94099'
5794,b'06138'
5795,b'-9'
5796,b'15395'
5797,b'92161'
5798,b'12635'
5799,b'09600'
5800,b'09600'
5801,b'-9'
5802,b'09655'
5803,b'-9'
5804,b'16940'
5805,b'09600'
5806,b'-9'
5807,b'-9'
5808,b'-9'
5809,b'-9'
5810,b'-9'
5811,b'28495'
5812,b'-9'
5813,b'02940'
5814,b'-9'
5815,b'-9'
5816,b'-9'
5817,b'-9'
5818,b'-9'
5819,b'24975'
5820,b'-9'
5821,b'-9'
5822,b'-9'
5823,b'09850'
5824,b'16475'
5825,b'60115'
5826,b'09075'
5827,b'07144'
5828,b'92161'
5829,b'-9'
5830,b'-9'
5831,b'02042'
5832,b'09370'
5833,b'17485'
5834,b'33170'
5835,b'-9'
5836,b'07265'
5837,b'22315'
5838,b'02805'
5839,b'-9'
5840,b'16475'
5841,b'93305'
5842,b'25305'
5843,b'14965'
5844,b'98036'
5845,b'-9'
5846,b'98036'
5847,b'-9'
5848,b'-9'
5849,b'32905'
5850,b'92140'
5851,b'96041'
5852,b'92111'
5853,b'93214'
5854,b'-9'
5855,b'98036'
5856,b'-9'
5857,b'24975'
5858,b'-9'
5859,b'93214'
5860,b'92141'
5861,b'14965'
5862,b'99119'
5863,b'03283'
5864,b'-9'
5865,b'15395'
5866,b'-9'
5867,b'04000'
5868,b'-9'
5869,b'98036'
5870,b'17485'
5871,b'-9'
5872,b'06210'
5873,b'-9'
5874,b'-9'
5875,b'93214'
5876,b'-9'
5877,b'93220'
5878,b'24975'
5879,b'92105'
5880,b'93220'
5881,b'-9'
5882,b'-9'
5883,b'-9'
5884,b'-9'
5885,b'13009'
5886,b'13106'
5887,b'-9'
5888,b'-9'
5889,b'15395'
5890,b'99999'
5891,b'93220'
5892,b'20290'
5893,b'-9'
5894,b'-9'
5895,b'-9'
5896,b'16475'
5897,b'-9'
5898,b'-9'
5899,b'91096'
5900,b'-9'
5901,b'93187'
5902,b'-9'
5903,b'99133'
5904,b'07018'
5905,b'-9'
5906,b'32515'
5907,b'92105'
5908,b'-9'
5909,b'16475'
5910,b'09850'
5911,b'28495'
5912,b'-9'
5913,b'32905'
5914,b'12715'
5915,b'-9'
5916,b'-9'
5917,b'-9'
5918,b'-9'
5919,b'28495'
5920,b'10192'
5921,b'19675'
5922,b'92161'
5923,b'-9'
5924,b'99139'
5925,b'-9'
5926,b'12635'
5927,b'03905'
5928,b'-9'
5929,b'15395'
5930,b'-9'
5931,b'61160'
5932,b'98036'
5933,b'-9'
5934,b'28495'
5935,b'01044'
5936,b'02250'
5937,b'33555'
5938,b'93179'
5939,b'03905'
5940,b'-9'
5941,b'-9'
5942,b'-9'
5943,b'-9'
5944,b'-9'
5945,b'24975'
5946,b'42800'
5947,b'95050'
5948,b'20285'
5949,b'09600'
5950,b'92156'
5951,b'32515'
5952,b'32515'
5953,b'15395'
5954,b'20285'
5955,b'33780'
5956,b'28495'
5957,b'92105'
5958,b'92161'
5959,b'61160'
5960,b'-9'
5961,b'-9'
5962,b'98036'
5963,b'-9'
5964,b'06905'
5965,b'97045'
5966,b'07067'
5967,b'-9'
5968,b'02805'
5969,b'93179'
5970,b'-9'
5971,b'03905'
5972,b'93210'
5973,b'-9'
5974,b'-9'
5975,b'-9'
5976,b'32905'
5977,b'93179'
5978,b'-9'
5979,b'93179'
5980,b'-9'
5981,b'29705'
5982,b'32905'
5983,b'-9'
5984,b'-9'
5985,b'01630'
5986,b'-9'
5987,b'17485'
5988,b'-9'
5989,b'94117'
5990,b'-9'
5991,b'-9'
5992,b'08202'
5993,b'-9'
5994,b'25695'
5995,b'00069'
5996,b'-9'
5997,b'-9'
5998,b'-9'
5999,b'93179'
6000,b'93179'
6001,b'07096'
6002,b'23228'
6003,b'00002'
6004,b'-9'
6005,b'93179'
6006,b'32905'
6007,b'-9'
6008,b'05983'
6009,b'00002'
6010,b'03905'
6011,b'-9'
6012,b'-9'
6013,b'15395'
6014,b'93386'
6015,b'-9'
6016,b'03905'
6017,b'32905'
6018,b'19650'
6019,b'28495'
6020,b'08202'
6021,b'-9'
6022,b'93179'
6023,b'-9'
6024,b'92161'
6025,b'-9'
6026,b'28495'
6027,b'19675'
6028,b'-9'
6029,b'-9'
6030,b'92161'
6031,b'-9'
6032,b'93179'
6033,b'19675'
6034,b'01630'
6035,b'28495'
6036,b'19675'
6037,b'32905'
6038,b'91062'
6039,b'-9'
6040,b'-9'
6041,b'-9'
6042,b'01630'
6043,b'32905'
6044,b'92161'
6045,b'32905'
6046,b'10126'
6047,b'-9'
6048,b'-9'
6049,b'-9'
6050,b'92105'
6051,b'32905'
6052,b'03905'
6053,b'92105'
6054,b'98036'
6055,b'14000'
6056,b'-9'
6057,b'92105'
6058,b'00645'
6059,b'07005'
6060,b'32905'
6061,b'-9'
6062,b'19675'
6063,b'03905'
6064,b'96041'
6065,b'07265'
6066,b'10126'
6067,b'98036'
6068,b'01036'
6069,b'-9'
6070,b'19675'
6071,b'03905'
6072,b'28495'
6073,b'-9'
6074,b'-9'
6075,b'-9'
6076,b'-9'
6077,b'98036'
6078,b'-9'
6079,b'28495'
6080,b'16475'
6081,b'92105'
6082,b'17888'
6083,b'28495'
6084,b'-9'
6085,b'-9'
6086,b'03081'
6087,b'28495'
6088,b'02042'
6089,b'-9'
6090,b'-9'
6091,b'-9'
6092,b'92161'
6093,b'93179'
6094,b'-9'
6095,b'24890'
6096,b'26835'
6097,b'08202'
6098,b'28495'
6099,b'-9'
6100,b'99133'
6101,b'33555'
6102,b'94048'
6103,b'28495'
6104,b'-9'
6105,b'-9'
6106,b'02900'
6107,b'-9'
6108,b'-9'
6109,b'03905'
6110,b'00560'
6111,b'-9'
6112,b'-9'
6113,b'12191'
6114,b'-9'
6115,b'-9'
6116,b'93220'
6117,b'-9'
6118,b'92164'
6119,b'92105'
6120,b'15395'
6121,b'28495'
6122,b'00260'
6123,b'06129'
6124,b'-9'
6125,b'04178'
6126,b'92105'
6127,b'-9'
6128,b'08585'
6129,b'19650'
6130,b'19650'
6131,b'19465'
6132,b'-9'
6133,b'93386'
6134,b'-9'
6135,b'-9'
6136,b'03410'
6137,b'35023'
6138,b'-9'
6139,b'-9'
6140,b'17885'
6141,b'-9'
6142,b'-9'
6143,b'-9'
6144,b'-9'
6145,b'28495'
6146,b'-9'
6147,b'28495'
6148,b'00269'
6149,b'-9'
6150,b'-9'
6151,b'06129'
6152,b'09149'
6153,b'08066'
6154,b'24653'
6155,b'-9'
6156,b'02250'
6157,b'-9'
6158,b'-9'
6159,b'-9'
6160,b'92105'
6161,b'15395'
6162,b'-9'
6163,b'19650'
6164,b'17485'
6165,b'-9'
6166,b'-9'
6167,b'92105'
6168,b'19650'
6169,b'28495'
6170,b'-9'
6171,b'41185'
6172,b'28800'
6173,b'03081'
6174,b'01630'
6175,b'-9'
6176,b'17485'
6177,b'06129'
6178,b'01307'
6179,b'97157'
6180,b'92105'
6181,b'24975'
6182,b'28495'
6183,b'-9'
6184,b'08303'
6185,b'92161'
6186,b'93179'
6187,b'02250'
6188,b'28800'
6189,b'60115'
6190,b'-9'
6191,b'-9'
6192,b'96028'
6193,b'-9'
6194,b'-9'
6195,b'01530'
6196,b'-9'
6197,b'-9'
6198,b'08836'
6199,b'28015'
6200,b'24890'
6201,b'08384'
6202,b'92111'
6203,b'99033'
6204,b'97045'
6205,b'-9'
6206,b'-9'
6207,b'-9'
6208,b'-9'
6209,b'91062'
6210,b'-9'
6211,b'-9'
6212,b'28495'
6213,b'61295'
6214,b'13015'
6215,b'-9'
6216,b'23755'
6217,b'-9'
6218,b'-9'
6219,b'92105'
6220,b'89020'
6221,b'-9'
6222,b'-9'
6223,b'00260'
6224,b'92105'
6225,b'-9'
6226,b'92105'
6227,b'-9'
6228,b'-9'
6229,b'-9'
6230,b'98036'
6231,b'28495'
6232,b'12585'
6233,b'-9'
6234,b'18555'
6235,b'14965'
6236,b'-9'
6237,b'-9'
6238,b'02203'
6239,b'02805'
6240,b'91061'
6241,b'-9'
6242,b'04614'
6243,b'-9'
6244,b'00260'
6245,b'06318'
6246,b'02203'
6247,b'12490'
6248,b'-9'
6249,b'02037'
6250,b'95152'
6251,b'01214'
6252,b'14955'
6253,b'-9'
6254,b'04051'
6255,b'03438'
6256,b'-9'
6257,b'06129'
6258,b'-9'
6259,b'12635'
6260,b'-9'
6261,b'28495'
6262,b'-9'
6263,b'-9'
6264,b'15005'
6265,b'-9'
6266,b'-9'
6267,b'-9'
6268,b'20290'
6269,b'24890'
6270,b'-9'
6271,b'01124'
6272,b'-9'
6273,b'19650'
6274,b'-9'
6275,b'20693'
6276,b'-9'
6277,b'21185'
6278,b'02805'
6279,b'03189'
6280,b'-9'
6281,b'-9'
6282,b'-9'
6283,b'-9'
6284,b'92134'
6285,b'92126'
6286,b'89076'
6287,b'-9'
6288,b'96177'
6289,b'02042'
6290,b'33843'
6291,b'28665'
6292,b'00260'
6293,b'99133'
6294,b'28495'
6295,b'15395'
6296,b'-9'
6297,b'-9'
6298,b'-9'
6299,b'-9'
6300,b'42800'
6301,b'32905'
6302,b'-9'
6303,b'00260'
6304,b'99133'
6305,b'-9'
6306,b'-9'
6307,b'09175'
6308,b'-9'
6309,b'28495'
6310,b'-9'
6311,b'-9'
6312,b'17490'
6313,b'-9'
6314,b'-9'
6315,b'15395'
6316,b'17490'
6317,b'32905'
6318,b'-9'
6319,b'-9'
6320,b'15395'
6321,b'-9'
6322,b'-9'
6323,b'-9'
6324,b'-9'
6325,b'91069'
6326,b'-9'
6327,b'00341'
6328,b'-9'
6329,b'32245'
6330,b'-9'
6331,b'09551'
6332,b'19675'
6333,b'15395'
6334,b'-9'
6335,b'07144'
6336,b'08770'
6337,b'-9'
6338,b'32245'
6339,b'19675'
6340,b'-9'
6341,b'-9'
6342,b'-9'
6343,b'-9'
6344,b'-9'
6345,b'-9'
6346,b'-9'
6347,b'11548'
6348,b'-9'
6349,b'92161'
6350,b'92087'
6351,b'-9'
6352,b'-9'
6353,b'99080'
6354,b'31723'
6355,b'-9'
6356,b'00260'
6357,b'96022'
6358,b'15395'
6359,b'-9'
6360,b'32905'
6361,b'01055'
6362,b'-9'
6363,b'-9'
6364,b'-9'
6365,b'15395'
6366,b'15395'
6367,b'-9'
6368,b'-9'
6369,b'-9'
6370,b'-9'
6371,b'-9'
6372,b'08222'
6373,b'32905'
6374,b'-9'
6375,b'-9'
6376,b'-9'
6377,b'-9'
6378,b'-9'
6379,b'-9'
6380,b'-9'
6381,b'-9'
6382,b'-9'
6383,b'-9'
6384,b'-9'
6385,b'-9'
6386,b'-9'
6387,b'98036'
6388,b'-9'
6389,b'92105'
6390,b'91096'
6391,b'19650'
6392,b'-9'
6393,b'97113'
6394,b'22315'
6395,b'-9'
6396,b'16475'
6397,b'92105'
6398,b'15395'
6399,b'12077'
6400,b'19650'
6401,b'32905'
6402,b'99133'
6403,b'-9'
6404,b'-9'
6405,b'28495'
6406,b'-9'
6407,b'-9'
6408,b'-9'
6409,b'-9'
6410,b'15395'
6411,b'98036'
6412,b'-9'
6413,b'22315'
6414,b'-9'
6415,b'32905'
6416,b'98036'
6417,b'-9'
6418,b'95005'
6419,b'02314'
6420,b'95005'
6421,b'98036'
6422,b'91003'
6423,b'98036'
6424,b'32905'
6425,b'32905'
6426,b'-9'
6427,b'12635'
6428,b'-9'
6429,b'03410'
6430,b'09600'
6431,b'02805'
6432,b'-9'
6433,b'-9'
6434,b'98036'
6435,b'92006'
6436,b'42800'
6437,b'-9'
6438,b'99133'
6439,b'12585'
6440,b'32905'
6441,b'42800'
6442,b'92105'
6443,b'-9'
6444,b'98036'
6445,b'-9'
6446,b'-9'
6447,b'98036'
6448,b'93224'
6449,b'-9'
6450,b'-9'
6451,b'33555'
6452,b'02805'
6453,b'-9'
6454,b'92105'
6455,b'92116'
6456,b'-9'
6457,b'42800'
6458,b'-9'
6459,b'-9'
6460,b'-9'
6461,b'09600'
6462,b'05035'
6463,b'28495'
6464,b'03410'
6465,b'32905'
6466,b'21185'
6467,b'22315'
6468,b'28495'
6469,b'17865'
6470,b'33555'
6471,b'09600'
6472,b'02900'
6473,b'-9'
6474,b'16475'
6475,b'-9'
6476,b'98036'
6477,b'25810'
6478,b'02042'
6479,b'-9'
6480,b'15395'
6481,b'-9'
6482,b'99133'
6483,b'-9'
6484,b'-9'
6485,b'98036'
6486,b'42800'
6487,b'98036'
6488,b'32905'
6489,b'-9'
6490,b'98036'
6491,b'-9'
6492,b'-9'
6493,b'31025'
6494,b'-9'
6495,b'09600'
6496,b'-9'
6497,b'97126'
6498,b'92161'
6499,b'-9'
6500,b'-9'
6501,b'34565'
6502,b'-9'
6503,b'93179'
6504,b'25078'
6505,b'61605'
6506,b'92105'
6507,b'-9'
6508,b'06839'
6509,b'08006'
6510,b'-9'
6511,b'92161'
6512,b'-9'
6513,b'18640'
6514,b'-9'
6515,b'99133'
6516,b'18640'
6517,b'61080'
6518,b'98036'
6519,b'21185'
6520,b'-9'
6521,b'24975'
6522,b'-9'
6523,b'-9'
6524,b'02982'
6525,b'-9'
6526,b'08770'
6527,b'-9'
6528,b'-9'
6529,b'01838'
6530,b'-9'
6531,b'-9'
6532,b'-9'
6533,b'-9'
6534,b'-9'
6535,b'-9'
6536,b'-9'
6537,b'61080'
6538,b'-9'
6539,b'61295'
6540,b'02805'
6541,b'-9'
6542,b'-9'
6543,b'14000'
6544,b'92105'
6545,b'93243'
6546,b'-9'
6547,b'02875'
6548,b'02900'
6549,b'-9'
6550,b'32905'
6551,b'98036'
6552,b'-9'
6553,b'16710'
6554,b'16475'
6555,b'16475'
6556,b'18640'
6557,b'00042'
6558,b'-9'
6559,b'-9'
6560,b'20285'
6561,b'-9'
6562,b'92105'
6563,b'-9'
6564,b'-9'
6565,b'26785'
6566,b'20285'
6567,b'32905'
6568,b'20285'
6569,b'-9'
6570,b'20285'
6571,b'16475'
6572,b'-9'
6573,b'19675'
6574,b'-9'
6575,b'-9'
6576,b'32905'
6577,b'26255'
6578,b'92105'
6579,b'12149'
6580,b'-9'
6581,b'19675'
6582,b'-9'
6583,b'26785'
6584,b'93121'
6585,b'-9'
6586,b'-9'
6587,b'08770'
6588,b'12046'
6589,b'-9'
6590,b'02875'
6591,b'-9'
6592,b'06125'
6593,b'28495'
6594,b'17485'
6595,b'97157'
6596,b'14985'
6597,b'93187'
6598,b'34090'
6599,b'01017'
6600,b'61605'
6601,b'19840'
6602,b'25638'
6603,b'31025'
6604,b'94117'
6605,b'-9'
6606,b'93179'
6607,b'97020'
6608,b'-9'
6609,b'06985'
6610,b'15395'
6611,b'02805'
6612,b'99133'
6613,b'02076'
6614,b'15555'
6615,b'99189'
6616,b'92105'
6617,b'-9'
6618,b'94114'
6619,b'00048'
6620,b'07412'
6621,b'02176'
6622,b'92156'
6623,b'15395'
6624,b'02805'
6625,b'06839'
6626,b'93386'
6627,b'92105'
6628,b'08770'
6629,b'32905'
6630,b'18640'
6631,b'28495'
6632,b'15395'
6633,b'98117'
6634,b'61295'
6635,b'61295'
6636,b'60270'
6637,b'00042'
6638,b'09600'
6639,b'25638'
6640,b'93179'
6641,b'32905'
6642,b'25825'
6643,b'92161'
6644,b'93187'
6645,b'08585'
6646,b'98086'
6647,b'02805'
6648,b'12195'
6649,b'93187'
6650,b'61605'
6651,b'-9'
6652,b'15395'
6653,b'32905'
6654,b'12490'
6655,b'93179'
6656,b'08032'
6657,b'07470'
6658,b'34520'
6659,b'24975'
6660,b'-9'
6661,b'05789'
6662,b'97028'
6663,b'14965'
6664,b'15395'
6665,b'93090'
6666,b'-9'
6667,b'-9'
6668,b'17560'
6669,b'15395'
6670,b'93098'
6671,b'00845'
6672,b'08770'
6673,b'23370'
6674,b'02805'
6675,b'91069'
6676,b'06839'
6677,b'98036'
6678,b'15395'
6679,b'07265'
6680,b'93187'
6681,b'30782'
6682,b'98001'
6683,b'-9'
6684,b'02037'
6685,b'01775'
6686,b'-9'
6687,b'15395'
6688,b'31015'
6689,b'-9'
6690,b'99133'
6691,b'92105'
6692,b'17165'
6693,b'-9'
6694,b'-9'
6695,b'08293'
6696,b'18195'
6697,b'99133'
6698,b'97020'
6699,b'17495'
6700,b'01002'
6701,b'12490'
6702,b'-9'
6703,b'-9'
6704,b'-9'
6705,b'-9'
6706,b'09655'
6707,b'-9'
6708,b'-9'
6709,b'-9'
6710,b'-9'
6711,b'-9'
6712,b'91096'
6713,b'-9'
6714,b'-9'
6715,b'-9'
6716,b'-9'
6717,b'-9'
6718,b'-9'
6719,b'-9'
6720,b'-9'
6721,b'95045'
6722,b'-9'
6723,b'-9'
6724,b'-9'
6725,b'19650'
6726,b'-9'
6727,b'-9'
6728,b'15395'
6729,b'-9'
6730,b'-9'
6731,b'09951'
6732,b'-9'
6733,b'19675'
6734,b'32905'
6735,b'-9'
6736,b'-9'
6737,b'-9'
6738,b'-9'
6739,b'19675'
6740,b'-9'
6741,b'99080'
6742,b'-9'
6743,b'-9'
6744,b'-9'
6745,b'99080'
6746,b'32905'
6747,b'-9'
6748,b'95122'
6749,b'61570'
6750,b'01630'
6751,b'99133'
6752,b'32905'
6753,b'-9'
6754,b'19675'
6755,b'-9'
6756,b'-9'
6757,b'12585'
6758,b'-9'
6759,b'-9'
6760,b'17485'
6761,b'-9'
6762,b'95005'
6763,b'-9'
6764,b'-9'
6765,b'19675'
6766,b'-9'
6767,b'-9'
6768,b'60115'
6769,b'-9'
6770,b'-9'
6771,b'-9'
6772,b'94188'
6773,b'-9'
6774,b'96091'
6775,b'-9'
6776,b'-9'
6777,b'-9'
6778,b'93143'
6779,b'-9'
6780,b'01640'
6781,b'-9'
6782,b'91069'
6783,b'-9'
6784,b'-9'
6785,b'93224'
6786,b'-9'
6787,b'-9'
6788,b'14965'
6789,b'06920'
6790,b'99139'
6791,b'16475'
6792,b'-9'
6793,b'-9'
6794,b'01865'
6795,b'08565'
6796,b'19675'
6797,b'-9'
6798,b'06920'
6799,b'-9'
6800,b'-9'
6801,b'-9'
6802,b'-9'
6803,b'92105'
6804,b'12056'
6805,b'42800'
6806,b'-9'
6807,b'06905'
6808,b'-9'
6809,b'96007'
6810,b'91068'
6811,b'-9'
6812,b'-9'
6813,b'19675'
6814,b'-9'
6815,b'19675'
6816,b'91069'
6817,b'98036'
6818,b'24890'
6819,b'-9'
6820,b'00260'
6821,b'15005'
6822,b'11548'
6823,b'-9'
6824,b'-9'
6825,b'09370'
6826,b'09850'
6827,b'25485'
6828,b'97163'
6829,b'93220'
6830,b'-9'
6831,b'92161'
6832,b'-9'
6833,b'-9'
6834,b'02805'
6835,b'15395'
6836,b'-9'
6837,b'-9'
6838,b'-9'
6839,b'-9'
6840,b'-9'
6841,b'-9'
6842,b'07265'
6843,b'32925'
6844,b'95089'
6845,b'93214'
6846,b'15395'
6847,b'-9'
6848,b'-9'
6849,b'29660'
6850,b'12635'
6851,b'-9'
6852,b'11540'
6853,b'02805'
6854,b'-9'
6855,b'-9'
6856,b'15005'
6857,b'03905'
6858,b'-9'
6859,b'-9'
6860,b'93220'
6861,b'-9'
6862,b'-9'
6863,b'-9'
6864,b'-9'
6865,b'-9'
6866,b'24015'
6867,b'18640'
6868,b'-9'
6869,b'92141'
6870,b'92141'
6871,b'93352'
6872,b'97037'
6873,b'95050'
6874,b'19180'
6875,b'11540'
6876,b'32905'
6877,b'-9'
6878,b'-9'
6879,b'-9'
6880,b'93220'
6881,b'12635'
6882,b'-9'
6883,b'15005'
6884,b'-9'
6885,b'96028'
6886,b'-9'
6887,b'-9'
6888,b'92161'
6889,b'-9'
6890,b'92141'
6891,b'92105'
6892,b'-9'
6893,b'-9'
6894,b'19208'
6895,b'-9'
6896,b'02805'
6897,b'15395'
6898,b'21160'
6899,b'12635'
6900,b'-9'
6901,b'-9'
6902,b'-9'
6903,b'13838'
6904,b'-9'
6905,b'93352'
6906,b'-9'
6907,b'23715'
6908,b'24885'
6909,b'92105'
6910,b'28495'
6911,b'-9'
6912,b'97045'
6913,b'99117'
6914,b'20730'
6915,b'17495'
6916,b'98043'
6917,b'-9'
6918,b'92105'
6919,b'20730'
6920,b'99117'
6921,b'92141'
6922,b'92141'
6923,b'00169'
6924,b'19840'
6925,b'98043'
6926,b'02995'
6927,b'06920'
6928,b'-9'
6929,b'32905'
6930,b'32905'
6931,b'19675'
6932,b'09600'
6933,b'09095'
6934,b'98036'
6935,b'92105'
6936,b'92141'
6937,b'23230'
6938,b'28495'
6939,b'-9'
6940,b'91069'
6941,b'92105'
6942,b'92105'
6943,b'32905'
6944,b'28495'
6945,b'19675'
6946,b'-9'
6947,b'92141'
6948,b'95005'
6949,b'99123'
6950,b'-9'
6951,b'-9'
